省份,城市,院校名,主管部门,院校编码,院校水平,院校来历,建校时间,院校类型,软科校排,城市评级,招生电话,院校地址,办学层次,办学性质,校硕点,校博点,第四轮学科评估统计,第四轮学科评估结果,一流学科数量,一流学科,25年推免率,24年推免率,23年推免率,22年推免率,21年推免率,20年推免率,国内升学比例,国外升学比例,23年升本率,招生章程,学校招生信息,校园VR,院校百科,就业质量
浙江,温州,温州职业技术学院,浙江省,4133010864,/第三类高水平学校C档/示范高职/现代学徒,,,综合,高职总榜:33,二线,0577-86680020，86680085,高教园区校区：温州茶山高教园区(温州大学城)；瑞安校区：温州市瑞安市飞云街道；永嘉校区：温州市永嘉县三江街道,专科,公办,,,,,,,,,,,,,,,22.12%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-647.dhtml,https://zs.wzvtc.cn/,https://www.720yun.com/t/0d9j57unew2,https://baike.baidu.com/item/%E6%B8%A9%E5%B7%9E%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江交通职业技术学院,浙江省,4133012036,/第三类高水平专业群B档/骨干高职,,,理工,高职总榜:37,新一线,057188481758/88481880,浙江省杭州市莫干山路1515号,专科,公办,,,,,,,,,,,,,,,20.89%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-951.dhtml,https://zs.zjvtit.edu.cn/,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E4%BA%A4%E9%80%9A%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,金华,金华职业技术大学,浙江省,4133012061,/第一类高水平学校A档/现代学徒/卓越医生3+2专科/乡村振兴人才培养优质校,2024年基于金华职业技术学院设立,,综合,职本:2,二线,4008265035,浙江省金华市海棠西路888号,本科,公办,无,无,,,,,,,,,,,,,28.59%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-969.dhtml,https://zsw.jhc.cn,https://www.720yun.com/t/5962dwbgu4g,https://baike.baidu.com/item/%E9%87%91%E5%8D%8E%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%A4%A7%E5%AD%A6,
浙江,宁波,宁波城市职业技术学院,浙江省,4133012645,/现代学徒,,,综合,高职总榜:179,新一线,0574-88122233/88122255,鄞州校区：宁波市鄞州区学府路9号；奉化校区：宁波市奉化区城西文化教育园区,专科,公办,,,,,,,,,,,,,,,26.98%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1153.dhtml,https://zs.nbcc.cn/,,https://baike.baidu.com/item/%E5%AE%81%E6%B3%A2%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江电力职业技术学院,浙江省,4133012646,,,,,,新一线,,,专科,公办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6293000.dhtml,,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E7%94%B5%E5%8A%9B%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江同济科技职业学院,浙江省,4133012647,/现代学徒,,,理工,高职总榜:267,新一线,0571-83863688；0571-83863268(FAX),浙江省杭州市萧山高教园耕文路418号,专科,公办,,,,,,,,,,,,,,,21.97%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6277151.dhtml,http://zs.zjtongji.edu.cn:8008/,https://www.720yun.com/t/c3e2dafgqur,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E5%90%8C%E6%B5%8E%E7%A7%91%E6%8A%80%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
浙江,宁波,浙江工商职业技术学院,浙江省,4133012789,,,,财经,高职总榜:144,新一线,0574-87422148,宁波校区(本部)：浙江省宁波市机场路1988号；宁海校区：浙江省宁波市宁海县檀树路809号；慈溪校区：浙江省宁波市慈溪市北三环西路298号,专科,公办,,,,,,,,,,,,,,,26.19%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1270.dhtml,https://zs.zbti.edu.cn,https://www.720yun.com/t/0f5jz5ynuy1,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E5%B7%A5%E5%95%86%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,台州,台州职业技术学院,浙江省,4133012790,/现代学徒,,,综合,高职总榜:208,二线,0576-88656666、88660086、88660087,台州职业技术学院，台州市椒江区学院路788号；台州职业技术学院玉环校区，玉环市经济开发区银湖大道,专科,公办,,,,,,,,,,,,,,,16.10%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1271.dhtml,https://zs.tzvtc.edu.cn/,,https://baike.baidu.com/item/%E5%8F%B0%E5%B7%9E%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,温州,浙江工贸职业技术学院,浙江省,4133012791,/第四类高水平专业群C档/现代学徒,,,综合,高职总榜:86,二线,0577-88321500、88313369,府东路校区：温州市府东路717号；瓯江口校区：温州市瓯江口产业集聚区雁云路301号,专科,公办,,,,,,,,,,,,,,,26.02%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1272.dhtml,https://zs.zjitc.net/,https://www.720yun.com/t/24928jOdjun,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E5%B7%A5%E8%B4%B8%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江机电职业技术大学,浙江省,4133012861,/第一类高水平学校A档/示范高职/现代学徒,2024年以浙江机电职业技术学院为基础设立,,理工,职本:7,新一线,0571-87773018/86888207,滨江校区，杭州市滨江区滨文路528号；海宁校区，浙江省嘉兴市海宁市青年路999号,本科,公办,无,无,,,,,,,,,,,,,32.35%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1335.dhtml,http://zs.zime.edu.cn/,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E6%9C%BA%E7%94%B5%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%A4%A7%E5%AD%A6,
浙江,杭州,浙江建设职业技术学院,浙江省,4133012862,/第三类高水平专业群A档/骨干高职/现代学徒,,,理工,高职总榜:150,新一线,0571-82871234、82606765,浙江省杭州市萧山高教园区学知路151号,专科,公办,,,,,,,,,,,,,,,17.89%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1336.dhtml,https://zsw.zjjs.edu.cn,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E5%BB%BA%E8%AE%BE%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江艺术职业学院,浙江省,4133012863,/第四类高水平专业群C档/现代学徒,,,文艺,高职总榜:126,新一线,0571-87150116/87150181,杭州市滨江区滨文路518号；东冠校区，杭州市滨江区园区中路16号。,专科,公办,,,,,,,,,,,,,,,19.95%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1337.dhtml,http://www.zjvaa.edu.cn/zhaosheng/,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E8%89%BA%E6%9C%AF%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江经贸职业技术学院,浙江省,4133012864,/第三类高水平专业群B档,,,财经,高职总榜:68,新一线,0571-85126932/85128623,浙江省杭州市钱塘区学林街280号,专科,公办,,,,,,,,,,,,,,,34.18%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1338.dhtml,http://zs.zjiet.edu.cn,https://www.720yun.com/t/87cjOOuvrv9,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E7%BB%8F%E8%B4%B8%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江商业职业技术学院,浙江省,4133012865,/第四类高水平专业群C档/现代学徒,,,财经,高职总榜:65,新一线,0571-58108888；58108080,浙江省杭州滨江区滨文路470号,专科,公办,,,,,,,,,,,,,,,26.25%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-432186.dhtml,https://www.zjbc.edu.cn/zs/,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E5%95%86%E4%B8%9A%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江经济职业技术学院,浙江省,4133012866,/第三类高水平专业群B档/骨干高职,,,财经,高职总榜:59,新一线,0571-83928112、86928113,杭州市钱塘区白杨街道学正街66号,专科,公办,,,,,,,,,,,,,,,33.30%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1340.dhtml,https://zsb.zjtie.edu.cn/,https://www.720yun.com/t/873jzgknOf4,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E7%BB%8F%E6%B5%8E%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江旅游职业学院,浙江省,4133012867,/第三类高水平专业群B档/骨干高职/现代学徒,,,财经,高职总榜:31,新一线,0571-82838033,杭州校区，杭州市萧山高教园区耕文路399号；千岛湖校区，杭州市淳安县文昌镇千岛湖大道2015号,专科,公办,,,,,,,,,,,,,,,19.27%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1341.dhtml,http://zs.tourzj.edu.cn/,https://www.720yun.com/t/74928abg9tg,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E6%97%85%E6%B8%B8%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江育英职业技术学院,浙江省教育厅,4133012868,,,,财经,民办专科:15,新一线,0571-86911032,杭州市钱塘区(下沙高教园区)四号大街16号,专科,民办,,,,,,,,,,,,,,,8.57%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1342.dhtml,https://www.zjyyc.com/zszb/,https://www.720yun.com/t/416jz74mrn9,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E8%82%B2%E8%8B%B1%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江警官职业学院,浙江省,4133012869,/第四类高水平专业群C档/示范高职,,,政法,高职总榜:135,新一线,0571-86878161,浙江省杭州市钱塘区2号大街688号,专科,公办,,,,,,,,,,,,,,,35.80%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1343.dhtml,https://www.zjjy.com.cn/560/list.htm,https://www.720yun.com/t/cc9jedmuOv4,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E8%AD%A6%E5%AE%98%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江金融职业学院,浙江省,4133012870,/第二类高水平学校B档/示范高职,,,财经,高职总榜:9,新一线,0571-86739200,浙江省杭州市下沙高教园区学源街118号,专科,公办,,,,,,,,,,,,,,,40.77%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1344.dhtml,http://zsb.zfc.edu.cn,https://www.720yun.com/t/7f6jedmuOk5,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E9%87%91%E8%9E%8D%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
浙江,绍兴,浙江工业职业技术学院,浙江省,4133012871,/现代学徒,,,综合,高职总榜:195,二线,057588009128、88009063、88009130、88009125、88009123,浙江省绍兴市曲屯路151号(梅山校区)、浙江省绍兴市站前大道2685号(镜湖校区),专科,公办,,,,,,,,,,,,,,,21.51%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1345.dhtml,https://zs.zjipc.cn/,https://www.720yun.com/t/ea326jOgm4f,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E5%B7%A5%E4%B8%9A%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,杭州职业技术大学,浙江省,4133012872,/第二类高水平学校B档/骨干高职/现代学徒,2025年以杭州职业技术学院为基础设立,,综合,高职总榜:14,新一线,0571-56700035,杭州市钱塘区学源街68号,本科,公办,无,无,,,,,,,,,,,,,24.22%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1346.dhtml,https://zs.hzvtc.edu.cn/,https://www.720yun.com/t/eavkshrq0qy,https://baike.baidu.com/item/%E6%9D%AD%E5%B7%9E%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%A4%A7%E5%AD%A6,
浙江,嘉兴,嘉兴职业技术学院,浙江省,4133012874,/现代学徒/乡村振兴人才培养优质校,,,综合,高职总榜:166,二线,0573-89978111,浙江省嘉兴市经开区桐乡大道547号,专科,公办,,,,,,,,,,,,,,,12.51%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1348.dhtml,http://zjw.jxvtc.edu.cn/,https://www.720yun.com/t/b6f20jOvy1i,https://baike.baidu.com/item/%E5%98%89%E5%85%B4%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,湖州,湖州职业技术学院,浙江省,4133012875,,,,综合,高职总榜:191,三线,(0572)2363678、2361230,浙江省湖州市学府路299号,专科,公办,,,,,,,,,,,,,,,17.68%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1349.dhtml,http://zs.huvtc.edu.cn,,https://baike.baidu.com/item/%E6%B9%96%E5%B7%9E%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,绍兴,绍兴职业技术学院,浙江省教育厅,4133012876,,,,理工,民办专科:5,二线,0575-88329488、88054099,浙江省绍兴市越城区山阴路526号,专科,民办,,,,,,,,,,,,,,,15.41%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1350.dhtml,http://zsw.sxvtc.com,https://www.720yun.com/t/b67ju5wwvf7,https://baike.baidu.com/item/%E7%BB%8D%E5%85%B4%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,衢州,衢州职业技术学院,浙江省,4133012877,,,,综合,高职总榜:303,三线,05708068678,浙江省衢州市柯城区白云街道江源路18号,专科,公办,,,,,,,,,,,,,,,12.95%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1351.dhtml,https://zs.qzct.net/,https://www.720yun.com/t/1cb26wbku1w,https://baike.baidu.com/item/%E8%A1%A2%E5%B7%9E%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,丽水,丽水职业技术学院,浙江省,4133012878,,,,综合,高职总榜:298,四线,0578-2123456、2122447,白云校区，浙江省丽水市莲都区欣苑街357号；绿谷校区，浙江省丽水市莲都区绿谷大道327号,专科,公办,,,,,,,,,,,,,,,15.40%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1352.dhtml,http://zsw.lszjy.com/,https://www.720yun.com/t/8dbj55uysf3,https://baike.baidu.com/item/%E4%B8%BD%E6%B0%B4%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,温州,浙江东方职业技术学院,浙江省教育厅,4133013002,,,,综合,民办专科:4,二线,0577-86533927，86533901，86556791，86533905,金海校区;温州市经济技术开发区金海园区金海三道 433号；金竹校区;温州市瓯海区金竹路48号,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1467.dhtml,http://zsw.zjdfc.com/,https://www.720yun.com/t/7bfje54yvf3,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E4%B8%9C%E6%96%B9%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,义乌,义乌工商职业技术学院,浙江省,4133013003,,,,财经,高职总榜:47,,0579-85633555,浙江省义乌市学院路2号,专科,公办,,,,,,,,,,,,,,,16.75%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1468.dhtml,https://zsb.ywicc.edu.cn/,,https://baike.baidu.com/item/%E4%B9%89%E4%B9%8C%E5%B7%A5%E5%95%86%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,宁波,浙江纺织服装职业技术学院,浙江省,4133013025,,,,理工,高职总榜:180,新一线,0574-86328888/86328004,浙江省宁波市江北区风华路495号,专科,公办,,,,,,,,,,,,,,,16.57%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1484.dhtml,http://zs.zjff.edu.cn,https://www.720yun.com/t/57c21xsOjyi,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E7%BA%BA%E7%BB%87%E6%9C%8D%E8%A3%85%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,杭州科技职业技术学院,浙江省,4133013026,/现代学徒,,,理工,高职总榜:183,新一线,0571-28287180、88935118,主校区：杭州富阳高科路198号(高桥校区)；分校区：杭州建德梅城镇环城西路52号(严州校区),专科,公办,,,,,,,,,,,,,,,23.84%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18523497.dhtml,https://www.hzpt.edu.cn/Recruitment,https://www.720yun.com/t/192jkdkvzn6,https://baike.baidu.com/item/%E6%9D%AD%E5%B7%9E%E7%A7%91%E6%8A%80%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江长征职业技术学院,浙江省教育厅,4133013027,,,,综合,民办专科:33,新一线,0571-85076777,浙江省杭州市西湖区小和山高教园区留和路525号,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2064.dhtml,http://zs.zjczxy.cn/,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E9%95%BF%E5%BE%81%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,嘉兴,嘉兴南洋职业技术学院,浙江省教育厅,4133013028,,,,综合,民办专科:35,二线,0573-82302189，82301914,浙江省嘉兴市秀洲区大德路999号,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1486.dhtml,http://zsw.jxnyc.net/,,https://baike.baidu.com/item/%E5%98%89%E5%85%B4%E5%8D%97%E6%B4%8B%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,杭州万向职业技术学院,浙江省教育厅,4133013030,,,,综合,民办专科:16,新一线,0571-87771888,1号校区：浙江省杭州市西湖区西溪路896号；2号校区：浙江省杭州市西湖区花蒋路3号,专科,民办,,,,,,,,,,,,,,,11.01%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1488.dhtml,https://zs.wxpoly.cn/,,https://baike.baidu.com/item/%E6%9D%AD%E5%B7%9E%E4%B8%87%E5%90%91%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,绍兴,浙江邮电职业技术学院,浙江省,4133013688,,,,理工,高职总榜:500+,二线,057588053348,浙江省绍兴市滨海新区开元东路88号,专科,公办,,,,,,,,,,,,,,,17.63%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6292579.dhtml,https://zs.zptc.edu.cn/,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E9%82%AE%E7%94%B5%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,宁波,宁波卫生职业技术学院,浙江省,4133013742,,原宁波天一职业技术学院更名,,医药,高职总榜:268,新一线,0574-88126069(多路接听)、88126099,宁波市鄞州高教园区(南区)学府路51号,专科,公办,,,,,,,,,,,,,,,14.81%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1981.dhtml,http://zs.nchs.edu.cn/,https://www.720yun.com/t/712jkd4yrw8,https://baike.baidu.com/item/%E5%AE%81%E6%B3%A2%E5%8D%AB%E7%94%9F%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,台州,台州科技职业学院,浙江省,4133013746,,,,综合,高职总榜:326,二线,0576-89188199;0576-89188399,浙江省台州市黄岩区嘉木路288号,专科,公办,,,,,,,,,,,,,,,13.25%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6213996.dhtml,https://www.tzvcst.edu.cn/zs,https://www.720yun.com/t/6ffjtpsvty1,https://baike.baidu.com/item/%E5%8F%B0%E5%B7%9E%E7%A7%91%E6%8A%80%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
浙江,舟山,浙江国际海运职业技术学院,浙江省,4133013853,,,,理工,高职总榜:490,四线,0580-2095114,浙江省舟山市临城新区海天大道268号,专科,公办,,,,,,,,,,,,,,,9.73%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6293200.dhtml,http://zs.zimc.cn,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E5%9B%BD%E9%99%85%E6%B5%B7%E8%BF%90%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江体育职业技术学院,浙江省,4133013854,,,,体育,,新一线,0571-83871131,萧山校区：杭州市萧山高教园区；教工路校区：杭州市西湖区教工路49号。,专科,公办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6303640.dhtml,https://www.zjcs.net.cn/jxzx/zsjy.htm,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E4%BD%93%E8%82%B2%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,温州,温州科技职业学院,浙江省,4133014088,/乡村振兴人才培养优质校,,,农林,高职总榜:143,二线,0577-88412441,温州市六虹桥路1000号,专科,公办,,,,,,,,,,,,,,,20.28%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6295431.dhtml,https://zs.wzvcst.edu.cn/,https://www.720yun.com/t/fecjursmtm3,https://baike.baidu.com/item/%E6%B8%A9%E5%B7%9E%E7%A7%91%E6%8A%80%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
浙江,台州,浙江汽车职业技术学院,浙江省教育厅,4133014089,,,,理工,民办专科:98+,二线,0576-85120908、85120098,浙江省台州市临海市曹家路,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18559813.dhtml,http://www.geely.edu.cn,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E6%B1%BD%E8%BD%A6%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,东阳,浙江横店影视职业学院,浙江省教育厅,4133014090,,,,艺术,民办专科:30,,0579-86599999、86013329、86013352、86013416,浙江省东阳市横店镇都督南街138号,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18442875.dhtml,http://www.hcft.edu.cn,https://www.720yun.com/t/4c7jOrkfsk7,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E6%A8%AA%E5%BA%97%E5%BD%B1%E8%A7%86%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
浙江,绍兴,浙江农业商贸职业学院,浙江省,4133014269,,2011年教育部备案成立,,财经,高职总榜:500+,二线,0575-88068177,浙江绍兴世纪东街770号,专科,公办,,,,,,,,,,,,,,,15.88%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-375304435.dhtml,https://zs.zjabc.edu.cn/,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E5%86%9C%E4%B8%9A%E5%95%86%E8%B4%B8%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
浙江,杭州,浙江特殊教育职业学院,浙江省,4133014431,,2014年教育部备案成立,,师范,高职总榜:439,新一线,0571-86571616,杭州市西湖区留和路527号,专科,公办,,,,,,,,,,,,,,,10.78%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1048622614.dhtml,http://zsw.zcse.edu.cn/,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E7%89%B9%E6%AE%8A%E6%95%99%E8%82%B2%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
浙江,温州,浙江安防职业技术学院,浙江省,4133014492,,2016年教育部备案成立,,理工,高职总榜:400,二线,0577-85108000、85108035,温州市瓯海区瓯海大道2555号,专科,公办,,,,,,,,,,,,,,,10.04%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1674118227.dhtml,https://zs.zjcst.edu.cn/,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E5%AE%89%E9%98%B2%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,安吉,浙江宇翔职业技术学院,浙江省教育厅,4133014703,,2020年教育部备案成立,,综合,民办专科:98+,,0572-5018111,浙江安吉灵峰南路438号,专科,民办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2741411893.dhtml,http://yxwy.org/col-48.html,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E5%AE%87%E7%BF%94%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2,
浙江,舟山,浙江舟山群岛新区旅游与健康职业学院,浙江省,4133016408,,2015年教育部备案成立,,财经,高职总榜:500+,四线,0580-6660000,浙江省舟山市普陀区朱家尖街道学院路99号,专科,公办,,,,,,,,,,,,,,,,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1433654685.dhtml,http://zs.zsthc.com/,,https://baike.baidu.com/item/%E6%B5%99%E6%B1%9F%E8%88%9F%E5%B1%B1%E7%BE%A4%E5%B2%9B%E6%96%B0%E5%8C%BA%E6%97%85%E6%B8%B8%E4%B8%8E%E5%81%A5%E5%BA%B7%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2,
浙江,宁波,宁波幼儿师范高等专科学校,浙江省,4233050559,,2019年教育部备案成立,,师范,高职总榜:480,新一线,0574-87200222,杭州湾校区，宁波市杭州湾新区金慈路316号；宁波校区，宁波市江北区环城北路西段625号。,专科,公办,,,,,,,,,,,,,,,31.67%,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-402345.dhtml,https://zsw.nbei.net/,,https://baike.baidu.com/item/%E5%AE%81%E6%B3%A2%E5%B9%BC%E5%84%BF%E5%B8%88%E8%8C%83%E9%AB%98%E7%AD%89%E4%B8%93%E7%A7%91%E5%AD%A6%E6%A0%A1,
